VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
45175,22475,Charita Andra,66,M,0
45176,22476,Jhalak Thakkar,19,M,0
45177,22476,Indali Bajaj,64,M,0
45178,22476,Radhika Sharma,53,M,0
45179,22477,Prisha Ranganathan,58,M,0
45180,22477,Waida Raman,7,M,0
45181,22477,Saanvi Hari,51,M,0
45182,22478,Ayushman Baria,22,M,0
45183,22478,Chasmum Om,49,M,0
45184,22478,Jagrati Golla,24,M,1
45185,22479,Waida Bhavsar,6,F,0
45186,22479,Michael Korpal,41,F,0
45187,22479,Yamini Wali,46,M,0
45188,22480,Manbir Vaidya,23,M,0
45189,22480,Ishani Korpal,73,M,0
45190,22480,Baghyawati Sodhi,19,F,0
45191,22481,Harinakshi Jaggi,60,M,0
45192,22482,Zansi Bhatnagar,60,M,0
45193,22482,Tristan Garde,53,M,0
45194,22483,Benjamin Dubey,34,F,0
45195,22483,Krish Batra,42,M,0
45196,22483,Chandran Hans,47,F,0
45197,22484,Robert Mall,72,M,0
45198,22485,Pooja Kohli,36,F,0
45199,22485,Gaurang Hegde,80,F,0
45200,22485,Kai Sha,10,M,0
45201,22486,Vasatika Tara,75,F,0
45202,22486,Ojas Mitter,22,M,0
45203,22486,Chatresh Sen,50,M,0
45204,22487,David Choudhry,73,F,0
45205,22488,Advay Kadakia,62,F,0
45206,22488,Ati Kale,66,F,0
45207,22488,Neha Bandi,10,M,0
45208,22489,Anika Din,25,M,0
45209,22489,Isha Roy,30,F,0
45210,22490,Gauri Karan,77,F,0
45211,22490,Kavya Mittal,80,M,0
45212,22491,Nathaniel Comar,78,F,0
45213,22491,Bina Doshi,43,M,0
45214,22492,Lakshmi Hari,11,M,0
45215,22492,Ishita Sarraf,80,M,0
45216,22493,Isha Butala,8,M,0
45217,22493,Warda Nath,5,F,0
45218,22493,Ryan Bajaj,83,M,0
45219,22494,Darpan Suresh,4,M,0
45220,22494,Hiral Arora,75,M,0
45221,22495,Ayush Brar,16,F,0
45222,22495,Wazir Bhatti,66,M,0
45223,22495,Warda Walla,6,M,0
45224,22496,Pavani Naik,73,F,0
45225,22496,Andrew Bhatnagar,44,M,0
45226,22497,Dhruv Tailor,5,F,0
45227,22498,Gaurang Shanker,33,M,0
45228,22499,Aashi Nayar,21,F,0
45229,22500,Gautam Kannan,84,M,0
45230,22500,Jyoti Sandal,33,M,0
45231,22501,Aahana Dugal,50,F,0
45232,22501,Watika Anand,19,F,0
45233,22502,Aishani Sangha,38,M,0
45234,22502,Gavin Chaudry,85,F,0
45235,22503,Joshua Gour,2,M,0
45236,22503,Jyoti Pandit,15,M,0
45237,22503,Ryan Shah,58,F,0
45238,22504,Devansh Narayan,35,M,0
45239,22504,Caleb Chaudhuri,8,F,0
45240,22504,Lavanya Karnik,69,M,1
45241,22505,Vinaya Khosla,58,F,1
45242,22505,Wridesh D’Alia,59,T,0
45243,22505,Bimala Ghosh,9,M,0
45244,22506,Zaid Apte,81,M,0
45245,22506,Kevin Gour,80,M,0
45246,22506,Michael Goda,71,F,0
45247,22507,Chandran Mannan,80,F,0
45248,22507,Bhavya Bera,71,M,0
45249,22508,Aayush Mann,73,F,0
45250,22508,Baghyawati Madan,36,M,0
45251,22509,Indali Subramaniam,67,M,0
45252,22509,Zehaan Dutta,42,F,0
45253,22510,Gaurika Morar,43,F,0
45254,22511,Kamala Iyengar,79,M,0
45255,22511,Shivani Narasimhan,12,M,1
45256,22511,Indira Bahri,22,M,0
45257,22512,Ati Chanda,24,F,0
45258,22513,Maanav Uppal,10,M,0
45259,22513,Henry Natt,13,M,0
45260,22513,Atharv Nagi,32,F,0
45261,22514,Gabriel Oza,27,M,0
45262,22515,Fitan Arora,42,F,0
45263,22515,Darika Shetty,4,M,0
45264,22515,Yash Bassi,38,F,0
45265,22516,Yadavi Karnik,58,F,0
45266,22516,Hema Bhakta,51,M,0
45267,22516,Nidhi Deep,29,F,0
45268,22517,Guneet Mody,37,M,0
45269,22517,Madhav Morar,34,M,0
45270,22517,Wishi Shetty,85,M,0
45271,22518,Bakhshi Mistry,50,M,0
45272,22518,Garima Bawa,56,M,0
45273,22519,Nicholas Doctor,9,M,0
45274,22519,Chavvi Khalsa,50,F,0
45275,22520,Indira Chanda,8,F,0
45276,22520,Harsh Srinivas,82,M,0
45277,22520,Nachiket Khatri,73,F,0
45278,22521,Oliver Biswas,10,M,0
45279,22521,Charles Trivedi,59,M,0
45280,22522,Sneha Dube,73,F,0
45281,22522,Ayaan Suresh,85,F,0
45282,22522,Urmi Lala,33,F,0
45283,22523,Rayaan Gour,26,M,0
45284,22523,Ridhi Patla,55,M,0
45285,22524,Unni Radhakrishnan,30,M,0
45286,22524,Jai Karnik,64,F,0
45287,22524,Kai Upadhyay,25,M,1
45288,22525,Jai Shukla,43,M,0
45289,22526,Vasatika Nadig,57,M,0
45290,22527,Finn Lall,50,F,0
45291,22527,Pushti Madan,60,M,0
45292,22528,Tanveer Rajagopal,68,M,0
45293,22528,Januja Raju,8,F,0
45294,22529,Amara Cherian,66,M,0
45295,22529,Urishilla Seth,71,F,0
45296,22530,Nandini Ganesan,72,M,0
45297,22530,Teerth Konda,67,M,0
45298,22531,Tanish Chahal,29,M,0
45299,22532,Hredhaan Tailor,24,F,0
45300,22532,Ekalinga Badal,30,M,0
45301,22533,Hema Dhaliwal,68,F,0
45302,22533,Zayan Contractor,13,M,0
45303,22533,Wazir Sekhon,30,M,0
45304,22534,Yamini Gupta,12,F,0
45305,22534,Anika Nagarajan,75,F,0
45306,22535,Noah Salvi,40,M,0
45307,22535,Hemani Krishna,68,M,0
45308,22535,Tanmayi Dave,21,M,0
45309,22536,Yutika Grover,25,F,0
45310,22536,Raghav Reddy,69,F,0
45311,22536,Rayaan Luthra,50,M,0
45312,22537,Champak Solanki,35,M,0
45313,22538,Wahab Grewal,51,M,0
45314,22539,Aarnav Manda,55,M,0
45315,22540,Tara Dhingra,24,M,0
45316,22541,Pooja Bobal,40,M,0
45317,22542,Harini Dhaliwal,76,F,0
45318,22543,Nidra Sinha,6,M,0
45319,22543,Varsha Butala,47,M,0
45320,22544,Manya Mistry,78,M,0
45321,22545,Patrick Das,42,F,0
45322,22545,Zaid Om,68,F,0
45323,22545,Zinal Karnik,71,M,0
45324,22546,Jairaj Shukla,4,F,0
45325,22546,Chasmum Nori,61,F,0
45326,22547,Sarthak Yohannan,76,F,0
45327,22547,Michael Baral,62,F,0
45328,22547,Harini Muni,15,F,0
45329,22548,Ladli Doctor,53,M,0
45330,22548,Ranbir Sethi,32,M,0
45331,22549,Ekansh Srivastava,15,F,0
45332,22549,Yamini Pall,6,F,0
45333,22549,Wishi Sheth,69,M,0
45334,22550,Rishi Nadkarni,83,M,0
45335,22551,Waida Sundaram,36,M,0
45336,22551,Ethan Sharaf,82,M,1
45337,22552,Devansh Dutt,6,M,0
45338,22552,Upkaar Bumb,50,M,0
45339,22552,Chanakya Mander,31,M,0
45340,22553,Pavani Sani,65,M,0
45341,22553,Nandini Virk,65,F,0
45342,22554,Udyati Kunda,65,M,0
45343,22554,Krishna Bains,67,F,0
45344,22555,Ekantika Ramesh,16,F,0
45345,22556,Mugdha Date,70,M,0
45346,22556,Vivaan Nazareth,44,F,0
45347,22557,Rishi Prakash,13,F,0
45348,22557,Reyansh Mann,67,M,0
45349,22558,Radha Andra,13,F,0
45350,22558,Ayush Chauhan,36,M,0
45351,22558,Zarna Barad,62,F,0
45352,22559,Azaan Sastry,77,M,0
45353,22559,Harita Ben,19,M,0
45354,22559,Fitan Ray,42,M,0
45355,22560,Vasudha Salvi,6,M,0
45356,22561,Joshua Pant,75,M,0
45357,22561,Warhi Gopal,37,F,0
45358,22561,Indali Sridhar,15,M,0
45359,22562,Omisha Chanda,31,F,0
45360,22562,Januja Bhatia,73,F,0
45361,22563,Charita Narang,82,M,0
45362,22563,Laban Dani,48,M,0
45363,22563,Omaja Chakrabarti,23,M,0
45364,22564,Megha Muni,68,F,0
45365,22564,Vaishnavi Bora,20,F,0
45366,22564,Aarnav Narang,41,M,0
45367,22565,Omya Salvi,14,M,0
45368,22565,Gaurika Choudhary,24,M,0
45369,22565,Balendra Sani,9,M,0
45370,22566,Jagat Sharaf,23,M,0
45371,22566,Advika Dani,42,M,0
45372,22567,David Chaudhry,31,M,0
45373,22567,Christopher Minhas,55,M,0
45374,22567,Dipta Samra,17,M,0
45375,22568,Riya Dave,71,F,0
45376,22568,Ekapad Joshi,85,M,0
45377,22569,Patrick Buch,37,F,0
45378,22570,Jeevika Shenoy,64,F,0
45379,22570,Advaith Bala,47,M,0
45380,22570,Rajata Parekh,7,M,0
45381,22571,Upma Ramakrishnan,34,M,0
45382,22571,Kalpit Bassi,36,F,0
45383,22572,Sathvik Kanda,45,M,0
45384,22572,Devansh Bora,51,M,0
45385,22572,Qarin Johal,5,F,0
45386,22573,Chavvi Devi,53,F,0
45387,22574,Advay Anne,44,M,0
45388,22575,Ekta Sridhar,76,M,0
45389,22575,Yoshita Murthy,61,M,0
45390,22575,David Gola,30,F,0
45391,22576,Gaurav Wali,16,M,0
45392,22576,Chaitaly Gupta,63,M,0
45393,22577,Xiti Choudhury,75,M,0
45394,22578,Darika Madan,32,M,0
45395,22579,Orinder Upadhyay,2,F,0
45396,22579,Jairaj Mammen,66,M,0
45397,22579,Nimrat Raja,70,F,0
45398,22580,Odika Natarajan,24,M,0
45399,22580,Zehaan Sahni,81,M,0
45400,22580,Isaiah Pradhan,11,M,0
45401,22581,Manya Doshi,28,M,0
45402,22581,Neha Rai,21,M,0
45403,22582,Qarin Loyal,26,M,0
45404,22583,Girindra Savant,3,T,0
45405,22583,Alka Lala,80,F,0
45406,22583,Yashasvi Varkey,20,F,0
45407,22584,Gaurangi Dugar,2,M,0
45408,22585,Lopa Sengupta,84,M,0
45409,22585,Naksh Mannan,4,M,0
45410,22585,Rohan Bahl,68,M,0
45411,22586,Ronith Jani,8,M,0
45412,22586,Balvan Shan,35,F,0
45413,22587,Balhaar Dara,58,F,0
45414,22588,Abhimanyu Chakrabarti,8,M,0
45415,22588,Arin Cheema,7,F,0
45416,22589,Aashi Walia,82,M,0
45417,22589,Qadim Agarwal,23,M,0
45418,22590,Warda Batta,33,F,0
45419,22590,Gauri Chand,23,M,1
45420,22591,Priya Krishna,32,M,0
45421,22592,Kiaan Chand,24,M,0
45422,22592,Falguni Patla,85,M,0
45423,22593,Nakul Bhatia,40,F,0
45424,22594,Rachit Saha,75,M,0
45425,22594,Oni Madan,26,M,0
45426,22594,Anya Sibal,57,M,0
45427,22595,Jason Ravel,82,F,0
45428,22595,Indrajit Ahluwalia,39,F,0
45429,22596,Vasatika Dugal,60,F,0
45430,22596,Damyanti Handa,14,M,0
45431,22596,Gaurangi Raghavan,42,M,0
45432,22597,Lakshit Chaudhry,54,F,0
45433,22597,Onveer Gaba,45,M,0
45434,22598,Maanav Dyal,17,F,0
45435,22598,Aryan Sahni,15,M,0
45436,22598,Mitesh Prabhu,31,F,0
45437,22599,Urmi Pall,18,M,0
45438,22600,Zarna Ramanathan,58,F,0
45439,22601,Udarsh Mand,12,M,0
45440,22601,Fariq Pai,23,M,0
45441,22602,Janaki D’Alia,16,F,0
45442,22602,Varsha Madan,46,M,0
45443,22602,Hemal Pathak,5,M,0
45444,22603,Nilima Buch,80,F,0
45445,22604,Neelima Sood,40,F,0
45446,22604,Ishani Dhillon,40,F,0
45447,22605,Lipika Nori,3,M,0
45448,22605,Faras Gala,4,M,0
45449,22605,Ria Manne,64,M,0
45450,22606,Mason Bassi,9,M,0
45451,22606,Dominic Bahri,13,F,0
45452,22607,Tanish Kale,80,M,0
45453,22607,Nikita Chana,24,M,0
45454,22608,Yashoda Kalla,53,F,0
45455,22609,Alka Yogi,38,F,0
45456,22609,Baghyawati Mangal,79,M,0
45457,22609,Wazir Parsa,17,M,0
45458,22610,Rehaan Mital,61,F,0
45459,22610,Sneha Srinivasan,80,M,0
45460,22611,Advik Bhalla,29,F,0
45461,22611,Harish Grover,69,M,0
45462,22612,Pooja Nagi,37,M,0
45463,22612,Jai Sidhu,17,F,0
45464,22613,Ojasvi Dugar,4,M,0
45465,22614,Nandini Shah,67,M,0
45466,22615,Bhavini Sami,64,M,0
45467,22615,Chanakya Lalla,60,F,0
45468,22616,Fitan Sachdev,10,M,0
45469,22616,Meera Prabhu,25,M,0
45470,22616,Daksha Gola,58,F,0
45471,22617,Harish Parmar,8,M,0
45472,22617,Samar Raval,52,M,0
45473,22618,Deepa Bera,19,M,0
45474,22618,Anvi Shanker,49,F,0
45475,22618,Lipika Muni,17,M,0
45476,22619,Shivansh Patil,85,M,0
45477,22619,Hardik Menon,7,M,0
45478,22619,Leena Mukherjee,85,M,0
45479,22620,Rohan Kaur,6,F,0
45480,22620,Shivansh Arya,65,M,0
45481,22621,Ekapad Date,6,M,0
45482,22621,Meera Kadakia,36,F,0
45483,22622,Harrison Bora,45,F,0
45484,22623,Diya Chauhan,44,M,0
45485,22623,Krisha Badal,29,M,0
45486,22623,Champak Chanda,20,M,0
45487,22624,Tanay Natarajan,39,F,0
45488,22624,Elijah Joshi,8,M,0
45489,22625,Pranit Kala,34,M,0
45490,22625,Chaitaly Ben,47,F,0
45491,22626,Isha Basak,48,M,0
45492,22626,Kritika Batra,19,F,0
45493,22626,Widisha Sen,59,M,0
45494,22627,Ikbal Kalla,73,M,0
45495,22627,Theodore Soni,41,M,0
45496,22627,Kala Bains,44,M,0
45497,22628,Jack Kale,6,M,0
45498,22629,Mahika Batra,77,M,0
45499,22630,Harita Dara,26,F,0
45500,22630,Amara Varty,50,M,0
45501,22630,Irya Wadhwa,30,F,0
45502,22631,Vasudha Doshi,49,M,0
45503,22631,Tripti Modi,30,F,0
45504,22632,Eta Vasa,42,F,0
45505,22633,Osha Behl,25,F,0
45506,22634,Balhaar Ramaswamy,30,F,0
45507,22634,Nimrat Sampath,77,M,1
45508,22634,Jackson Dhar,40,F,0
45509,22635,Tamanna Rajan,85,F,0
45510,22636,Naveen Guha,28,M,0
45511,22636,Tara Roy,42,M,1
45512,22637,Ganga Sachdeva,84,M,0
45513,22637,Priya Khalsa,56,F,0
45514,22637,Peter Edwin,6,M,0
45515,22638,Chakrika Vyas,11,M,0
45516,22639,Indrajit Dutt,35,F,0
45517,22639,Amruta Dugal,33,M,0
45518,22639,Geetika Mukherjee,13,F,0
45519,22640,Amrita Rau,2,F,0
45520,22641,Upasna Shankar,6,F,0
45521,22641,Darpan Chaudhary,16,F,0
45522,22641,Sai Koshy,47,F,0
45523,22642,Kala Morar,64,M,0
45524,22642,Hredhaan Din,79,F,0
45525,22642,Peter Comar,74,M,0
45526,22643,Onkar Bhat,14,M,0
45527,22644,Faraj Palan,49,F,0
45528,22644,Gaurav Khalsa,24,F,0
45529,22645,Maanas Chopra,57,M,0
45530,22645,Lakshit Gopal,48,M,0
45531,22645,Hiral Randhawa,78,F,0
45532,22646,Sara Basak,76,M,0
45533,22646,Yutika Vasa,73,M,0
45534,22646,Odika Rout,36,M,0
45535,22647,Mohini Tailor,46,F,0
45536,22648,Nimrat Sharma,85,M,0
45537,22648,Chatura Prashad,43,F,0
45538,22648,Baghyawati Banerjee,35,M,0
45539,22649,Rachana Kale,84,M,0
45540,22649,Ikbal Bawa,9,F,0
45541,22649,Nilima Rama,50,M,0
45542,22650,Ishanvi Gade,16,M,0
45543,22650,Chaitaly Puri,5,M,0
45544,22651,Kritika Chahal,27,M,0
45545,22652,Chaaya Shah,59,M,0
45546,22653,Abhimanyu Mohanty,83,M,0
45547,22653,Yashvi Peri,38,M,0
45548,22654,Damyanti Murty,6,M,0
45549,22655,Lavanya Modi,66,F,0
45550,22655,Harshil Acharya,67,F,0
45551,22656,Yamini Basu,82,F,0
45552,22657,Gopal Kala,15,F,0
45553,22657,Aradhana Mital,29,F,0
45554,22658,Lavanya Deo,10,M,0
45555,22658,Frederick Setty,32,M,0
45556,22659,Yashica Chada,80,M,0
45557,22659,Dipta Parikh,40,F,0
45558,22659,Darpan Koshy,62,F,0
45559,22660,Agastya Krish,3,M,0
45560,22660,Aarini Vala,72,T,0
45561,22660,Janaki Chhabra,57,M,0
45562,22661,Hema Gandhi,54,M,0
45563,22661,Sarthak Gole,71,M,0
45564,22661,Rachit Nagy,2,F,0
45565,22662,Pallavi Kumar,73,F,0
45566,22662,Anmol Deshpande,19,M,0
45567,22662,Udarsh Mital,12,M,0
45568,22663,Yashodhara Gandhi,24,M,0
45569,22663,Abhiram Solanki,74,M,0
45570,22663,Janaki Contractor,51,F,0
45571,22664,Faris Mangat,80,M,0
45572,22664,Vedika Chana,23,M,0
45573,22664,Mohammed Ravi,81,M,0
45574,22665,Tanish Vig,43,M,0
45575,22666,Reyansh Tandon,61,M,0
45576,22666,Nidhi Sachdeva,79,F,0
45577,22666,Sanya Lala,22,M,0
45578,22667,Dayita Sharma,82,M,0
45579,22667,Udarsh Sawhney,51,M,0
45580,22667,Jai Ramaswamy,22,F,0
45581,22668,Damyanti Tiwari,54,F,0
45582,22669,Tanmayi Hari,37,M,0
45583,22670,Samuel Mody,15,M,0
45584,22670,Timothy Morar,42,M,0
45585,22671,Wakeeta Prabhu,5,T,0
45586,22671,Jai Chandran,81,M,0
45587,22671,Varenya Dutt,40,F,1
45588,22672,Aishani More,4,M,0
45589,22673,Anamika Dalal,4,M,0
45590,22674,Samesh Varughese,60,M,0
45591,22674,Nathaniel Khanna,7,T,0
45592,22675,Ria Wason,38,F,0
45593,22676,Harsh Bir,4,F,0
45594,22676,Brijesh Chatterjee,77,F,0
45595,22676,Madhav Narain,61,M,0
45596,22677,Jhalak Natarajan,56,M,0
45597,22678,Krishna Chana,10,F,0
45598,22678,Yatan Keer,6,M,0
45599,22678,Chatresh Shere,72,M,0
45600,22679,Nathaniel Bala,27,F,0
45601,22680,Jasmit Brahmbhatt,80,F,0
45602,22681,William Wason,36,M,0
45603,22681,Orinder Arya,85,F,0
45604,22682,Nihal Gandhi,44,M,0
45605,22682,Gaurang Suresh,66,M,0
45606,22683,Janya Purohit,82,F,0
45607,22683,Chandani Mann,60,F,0
45608,22684,Mitesh Kaul,22,M,0
45609,22685,Ijaya Sha,41,M,0
45610,22686,Yatin Solanki,36,M,0
45611,22686,Unnati Dugal,3,F,0
45612,22687,Wriddhish Chaudhuri,68,M,0
45613,22687,Oni Upadhyay,62,M,0
45614,22688,Ishwar Bassi,44,M,0
45615,22689,Omisha Batra,6,M,0
45616,22689,Hemani Walla,59,M,0
45617,22690,Bahadurjit Goel,27,F,0
45618,22691,Keya Kala,71,F,0
45619,22692,Henry Dua,79,F,0
45620,22692,Dayita Khanna,51,F,0
45621,22692,Chakrika Gopal,29,M,0
45622,22693,Fiyaz Shroff,23,M,0
45623,22693,Tanvi Ghose,54,M,0
45624,22694,Harshil Murthy,43,M,0
45625,22695,Yuvraj Lala,55,M,0
45626,22696,Oeshi Tella,24,M,0
45627,22697,Jagat Raman,28,M,0
45628,22698,Ishaan Bajwa,71,M,1
45629,22698,Rushil Mander,5,F,0
45630,22699,Dipta Ghose,54,F,0
45631,22700,Pooja Jhaveri,39,M,0
45632,22700,Meghana Hayre,42,M,0
45633,22700,Netra Kannan,37,M,0
45634,22701,Radhika Konda,47,F,0
45635,22701,Yashica Kata,67,M,0
45636,22702,Chameli Kari,28,M,0
45637,22702,Zinal Gulati,49,F,1
45638,22702,Jatin Thakkar,44,M,0
45639,22703,Abhiram Doctor,22,M,0
45640,22703,David Mitter,19,M,0
45641,22703,Deepa Lal,6,M,0
45642,22704,Fitan Sachar,4,F,0
45643,22704,Zansi Bose,35,M,0
45644,22705,Raagini Kadakia,44,F,0
45645,22706,Chanchal Kashyap,68,M,0
45646,22706,Bahadurjit Amble,38,M,0
45647,22707,Chaman Golla,56,F,0
45648,22707,Gagan Bala,52,M,0
45649,22708,Lajita Dhillon,73,F,0
45650,22709,Aarav Kurian,29,F,0
45651,22710,Aryan Bava,57,M,0
45652,22711,Umang Handa,32,F,0
45653,22711,Rishi Kara,65,F,0
45654,22711,Yutika Choudhary,52,M,0
45655,22712,Yuvraj Biswas,29,M,0
45656,22712,Oscar Nanda,69,F,0
45657,22712,Watika Ram,45,M,0
45658,22713,Odika Oak,41,F,0
45659,22713,Umang Deshpande,37,M,0
45660,22714,Tara Suresh,52,T,1
45661,22714,Ekavir Narang,58,F,1
45662,22714,Aarush Misra,61,M,0
45663,22715,Lopa Hora,78,F,0
45664,22716,Chandran Mitra,54,M,0
45665,22717,Jagdish Lata,35,M,0
45666,22717,Jagrati Tripathi,9,F,0
45667,22717,Yuvraj Chawla,57,F,0
45668,22718,Yadavi Kibe,45,F,0
45669,22718,Ekbal Padmanabhan,76,M,0
45670,22718,Jeevika Samra,2,M,0
45671,22719,Om Murty,44,M,0
45672,22719,Zansi Chawla,72,F,0
45673,22719,Prisha Bhatia,17,F,0
45674,22720,Samuel Karnik,18,M,0
45675,22721,Wahab Rau,71,F,0
45676,22721,Unni Sarma,63,M,0
45677,22721,Aarna Shenoy,51,M,0
45678,22722,Nathaniel Raju,50,M,0
45679,22722,Vanya Din,19,M,0
45680,22722,Hredhaan Halder,23,M,0
45681,22723,Praneel Divan,62,M,1
45682,22724,Daksh Chopra,1,F,0
45683,22724,Dayita Atwal,37,F,0
45684,22724,Hamsini Wadhwa,72,F,0
45685,22725,Timothy Raman,83,F,0
45686,22725,Shivani Swaminathan,78,M,0
45687,22726,Harinakshi Borah,54,M,0
45688,22726,Aarna Zacharia,60,M,0
45689,22726,Geetika Dixit,81,M,0
45690,22727,Bhanumati Gopal,70,M,0
45691,22727,Sanaya Kothari,45,F,0
45692,22728,Raksha Gade,78,M,0
45693,22728,Geetika Rattan,41,M,0
45694,22729,Vedant Narula,27,M,0
45695,22729,Vanya Oommen,60,M,0
45696,22730,Victor Rau,77,M,0
45697,22730,Janya Menon,59,M,0
45698,22731,Xiti Dutta,3,F,0
45699,22732,Wakeeta Nair,44,F,0
45700,22732,Tanveer Manne,59,F,0
45701,22732,Christopher Dave,11,F,0
45702,22733,Jai Dash,7,M,0
45703,22733,Omisha Bedi,4,M,0
45704,22734,Mitali Chatterjee,70,F,1
45705,22734,Lila Sawhney,20,M,0
45706,22735,Aryan Modi,45,M,0
45707,22735,Nicholas Dugar,19,F,0
45708,22736,Hemal Saini,18,F,0
45709,22736,Matthew Bhatti,77,M,0
45710,22736,Qasim Goyal,10,M,0
45711,22737,Nitesh Dhar,44,M,0
45712,22737,Vasana Tripathi,43,M,1
45713,22737,Waida Dayal,70,F,0
45714,22738,Kavya Gara,3,F,0
45715,22738,Dakshesh Dar,22,M,0
45716,22738,Rishi Borra,40,F,0
45717,22739,Zayan Sankaran,73,F,0
45718,22739,Wazir Loyal,15,F,0
45719,22740,Mason Wagle,71,M,0
45720,22740,George Nagy,19,M,0
45721,22741,Charita Bumb,50,M,1
45722,22741,Gayathri Saran,12,M,0
45723,22742,Kiaan Deep,37,M,0
45724,22742,Sathvik Bhatia,48,M,0
45725,22742,Neelima Vaidya,74,F,0
45726,22743,Girik Sridhar,10,M,0
45727,22744,Liam Oak,11,M,0
45728,22744,Sanya Narang,15,F,0
45729,22744,Manthan Ramesh,4,F,0
45730,22745,Aachal Dugar,27,F,0
45731,22745,Zansi Nadig,83,F,0
45732,22746,Dalbir Roy,23,F,0
45733,22746,Raksha Manne,62,M,0
45734,22746,Dayita Mitter,37,F,0
45735,22747,Ekbal D’Alia,60,F,0
45736,22747,Samar Korpal,56,F,0
45737,22748,Jeevika Lala,20,F,0
45738,22748,Shivansh Gupta,22,M,0
45739,22748,Umang Date,32,F,0
45740,22749,Rushil Sane,32,T,0
45741,22749,Adya Chacko,50,F,0
45742,22749,Shravya Nanda,22,M,0
45743,22750,Riya Rege,45,F,0
45744,22750,Om Grover,13,M,0
45745,22750,Chandran Bandi,17,F,0
45746,22751,Madhav Chokshi,52,M,0
45747,22751,Niharika Devi,43,M,0
45748,22752,Waida Singh,11,F,0
45749,22752,Abha Ramaswamy,22,M,0
45750,22753,Lipika Bhattacharyya,28,F,1
45751,22754,Aayush Sami,5,T,0
45752,22755,Nandini Bose,8,M,0
45753,22755,Henry Lala,21,M,0
45754,22755,Upkaar Bhavsar,46,F,0
45755,22756,Amaira Nayar,57,F,0
45756,22757,Odika Sura,5,M,0
45757,22757,Aarna Krishnamurthy,55,F,0
45758,22757,Champak Muni,79,M,0
45759,22758,Meghana Barman,14,M,0
45760,22758,Sanya Nath,26,M,0
45761,22758,Frado Sachdeva,23,F,0
45762,22759,Yamini Sankaran,65,F,0
45763,22760,Avni Master,29,M,0
45764,22761,Harshil Karpe,37,M,0
45765,22761,Yashodhara Loke,85,M,0
45766,22762,Falak Patil,48,M,0
45767,22762,Aahana Lal,35,M,0
45768,22763,Kai Balan,78,M,0
45769,22763,Chasmum Patel,66,F,0
45770,22764,Divya Morar,27,M,0
45771,22764,Zashil Bajwa,4,F,0
45772,22764,Saksham Sarma,5,F,0
45773,22765,Warjas Manda,19,F,0
45774,22765,Aarav Zacharia,12,F,0
45775,22766,Balhaar Choudhary,54,M,0
45776,22767,Jairaj Borra,15,M,0
45777,22767,Jatin Magar,34,M,0
45778,22767,Shivani Kunda,4,M,0
45779,22768,Devika Dash,76,F,0
45780,22769,Rishi Kala,80,F,0
45781,22769,Vedika Agate,55,F,0
45782,22769,Gayathri Dalal,43,F,0
45783,22770,Riya Kapoor,67,M,0
45784,22771,Ekansh Balakrishnan,16,F,0
45785,22771,Sai Chakraborty,36,M,0
45786,22771,Omisha Kannan,63,M,0
45787,22772,Ayushman Padmanabhan,16,M,0
45788,22772,Harini Ratti,53,M,0
45789,22773,Tanay Vaidya,37,M,0
45790,22774,Wriddhish Venkatesh,42,M,0
45791,22774,Damyanti Loyal,76,T,0
45792,22775,Laban Seth,8,F,0
45793,22775,Jalsa Sura,27,M,0
45794,22775,Rishi Toor,38,F,0
45795,22776,Wyatt Chandran,38,M,0
45796,22776,Nachiket Chandra,76,M,0
45797,22777,Chandresh Rege,84,M,0
45798,22777,Joshua Tella,59,M,0
45799,22778,Panini Mukherjee,40,F,0
45800,22779,Tarak Madan,43,M,0
45801,22780,Azaan Sachdeva,10,M,0
45802,22780,Abdul Desai,17,F,0
45803,22781,Yadavi Kamdar,4,M,0
45804,22781,Qadim Sachdev,29,F,0
45805,22781,Widisha Nanda,84,M,0
45806,22782,Liam Sabharwal,15,M,0
45807,22782,Daksha Bala,60,F,0
45808,22782,Chaitaly Contractor,78,M,0
45809,22783,Rayaan Sastry,35,M,0
45810,22783,Jason Keer,69,F,0
45811,22784,Sanya Agrawal,34,M,0
45812,22784,Vritti Kala,19,M,0
45813,22784,Gunbir Ramachandran,44,F,0
45814,22785,Abeer Kumar,30,M,0
45815,22785,Chakradhar Rajagopal,21,M,1
45816,22785,Deepa Khanna,33,M,0
45817,22786,Bhavya Rajan,6,M,0
45818,22787,Udyati Banik,41,F,0
45819,22787,Gaurika Goda,15,M,0
45820,22787,Geetika Bassi,24,M,0
45821,22788,Amara Kant,60,M,0
45822,22788,Vanya Patil,9,M,0
45823,22789,Ikbal Kunda,18,M,0
45824,22790,Niharika Krishnamurthy,7,M,0
45825,22790,Ayush Bhatt,56,F,0
45826,22791,Ikbal Mishra,27,M,0
45827,22791,Jasmit Swamy,74,M,0
45828,22792,Gautami Kota,78,M,0
45829,22792,Kritika Sidhu,62,M,0
45830,22792,Karan Barman,45,M,0
45831,22793,Charan Bath,33,F,0
45832,22794,Madhav Hegde,81,M,0
45833,22794,Krishna Dalal,64,M,0
45834,22795,Falguni Mann,67,M,0
45835,22795,Leena Warrior,23,F,0
45836,22796,Lohit Pant,20,M,0
45837,22796,Indrajit Boase,61,M,0
45838,22796,Sara Ram,82,F,0
