EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1902,23,174,11,9,KGID00001902,Wakeeta,1982-12-21,F,B-,0,2010-11-21
1903,23,174,10,7,KGID00001903,Krish,2000-05-20,M,O-,0,2021-07-05
1904,23,174,11,8,KGID00001904,Yamini,1977-01-25,M,O-,0,2009-11-15
1905,23,174,11,1,KGID00001905,Upadhriti,1975-07-24,M,AB+,0,2010-06-24
1906,23,174,11,9,KGID00001906,Anjali,1993-02-20,M,O+,0,2017-04-28
1907,23,175,9,7,KGID00001907,Reyansh,1972-01-23,F,B+,0,2024-12-03
1908,23,175,11,7,KGID00001908,Isaiah,1985-10-18,M,AB+,0,2008-12-25
1909,23,175,11,8,KGID00001909,Ganga,1982-07-11,F,B-,0,2008-01-16
1910,23,175,11,8,KGID00001910,Nicholas,1980-04-12,M,B-,0,2002-03-08
1911,23,175,9,3,KGID00001911,Tara,1997-01-23,M,B-,0,2020-06-03
1912,23,175,11,7,KGID00001912,Aarini,1989-09-04,M,B-,0,2019-11-05
1913,23,175,11,7,KGID00001913,Quincy,1994-01-21,F,AB-,0,2019-06-25
1914,23,175,10,4,KGID00001914,Akshay,1984-08-09,M,AB-,0,2013-03-06
1915,23,175,11,4,KGID00001915,Geetika,1982-06-06,F,B+,0,2022-04-15
1916,23,176,11,2,KGID00001916,Chakrika,1992-01-06,F,B-,0,2020-01-13
1917,23,176,11,4,KGID00001917,Reyansh,1996-12-06,M,A+,0,2023-03-20
1918,23,176,11,2,KGID00001918,Parth,1994-07-06,F,B+,0,2019-11-22
1919,23,176,11,6,KGID00001919,Nidra,1997-03-03,M,B+,0,2018-08-24
1920,23,176,10,5,KGID00001920,Prisha,2000-03-30,F,A+,0,2022-07-20
1921,23,176,11,3,KGID00001921,Yutika,1999-08-03,F,B-,0,2024-04-14
1922,23,176,10,5,KGID00001922,Falak,1999-04-11,M,O+,0,2023-10-13
1923,23,176,11,1,KGID00001923,Gabriel,1998-07-24,F,A+,0,2022-07-12
1924,23,176,10,2,KGID00001924,Nandini,1973-05-14,M,B+,0,1997-03-09
1925,23,176,10,3,KGID00001925,Girish,1994-12-25,F,A+,0,2023-09-05
1926,23,176,11,2,KGID00001926,Qasim,1973-05-11,M,O+,0,2008-11-19
1927,23,176,11,7,KGID00001927,Logan,1985-05-18,M,O-,0,2024-01-20
1928,23,176,10,6,KGID00001928,Vansha,1972-04-19,M,O+,0,2006-12-17
1929,23,176,11,7,KGID00001929,Ekiya,1976-04-11,M,AB-,0,2008-09-08
1930,23,176,11,2,KGID00001930,Yuvraj,1983-03-28,M,A+,0,2014-02-17
1931,23,176,8,6,KGID00001931,Abeer,1992-12-27,M,A+,0,2014-04-30
1932,23,177,7,5,KGID00001932,Advika,1982-08-30,M,AB-,0,2011-08-18
1933,23,177,11,8,KGID00001933,Leela,1976-06-15,M,B-,0,2024-11-07
1934,23,177,8,6,KGID00001934,Warinder,1998-08-24,M,O-,0,2020-09-25
1935,23,177,11,3,KGID00001935,Sanya,1975-12-18,F,O-,0,2018-10-04
1936,23,177,7,5,KGID00001936,Amara,1992-02-11,F,A-,0,2015-09-13
1937,23,177,9,2,KGID00001937,Forum,1991-04-04,M,B+,0,2015-10-03
1938,23,177,11,9,KGID00001938,Chasmum,1988-05-24,F,O-,0,2023-10-09
1939,23,177,11,4,KGID00001939,Advay,1970-12-08,M,B-,0,2006-03-06
1940,23,177,11,6,KGID00001940,Advika,1986-02-18,M,O-,0,2007-12-07
1941,23,177,11,2,KGID00001941,Jagvi,1999-09-28,F,A-,0,2024-03-25
1942,23,177,10,9,KGID00001942,Warinder,1991-08-27,M,B-,0,2024-08-17
1943,23,177,9,5,KGID00001943,David,2002-04-01,F,O+,0,2023-07-22
1944,23,177,10,8,KGID00001944,Jagat,1989-12-31,M,O-,0,2010-07-15
1945,23,177,10,1,KGID00001945,Udyati,2002-07-28,M,A+,0,2023-10-22
1946,23,177,8,9,KGID00001946,Damyanti,1994-05-09,M,AB-,0,2023-05-22
1947,23,177,11,7,KGID00001947,Nathaniel,1970-02-12,M,A+,0,2004-08-03
1948,23,178,11,9,KGID00001948,Nidra,2001-02-16,F,AB-,0,2024-11-07
1949,23,178,8,8,KGID00001949,Yadavi,1977-08-15,F,B-,0,2002-06-05
1950,23,178,8,4,KGID00001950,Deepa,1977-02-17,M,A+,0,2020-03-20
1951,23,178,10,5,KGID00001951,Jacob,1998-12-03,M,B-,0,2020-04-21
1952,23,178,11,7,KGID00001952,Chakrika,1982-11-02,F,AB-,0,2006-12-21
1953,23,178,11,4,KGID00001953,Jhalak,1974-12-29,F,AB+,0,2001-05-10
1954,23,178,11,5,KGID00001954,Timothy,1993-08-04,M,AB+,0,2021-12-18
1955,23,178,7,5,KGID00001955,Theodore,1986-07-22,F,B-,0,2015-06-17
1956,23,178,11,7,KGID00001956,Kiaan,1994-12-02,M,O-,0,2015-02-12
1957,23,178,11,2,KGID00001957,Vanya,1971-03-01,M,O-,0,2020-08-07
1958,23,178,11,7,KGID00001958,Michael,1975-07-05,M,AB+,0,2007-07-04
1959,23,178,11,7,KGID00001959,Suhani,1972-11-12,F,B-,0,1998-05-11
1960,23,178,11,3,KGID00001960,Kashvi,1990-05-03,M,A+,0,2015-07-03
1961,23,178,8,7,KGID00001961,Ojasvi,1978-04-04,M,A-,0,2000-09-15
1962,23,178,11,3,KGID00001962,Urishilla,1987-08-26,M,A+,0,2024-07-23
1963,23,178,11,6,KGID00001963,Tejas,1976-06-23,M,A+,0,2006-06-10
1964,23,178,10,6,KGID00001964,Yug,1979-04-02,M,A+,0,2007-11-15
1965,23,178,9,2,KGID00001965,Finn,1981-02-01,M,B-,0,2024-09-05
1966,23,179,7,4,KGID00001966,Sanya,1987-10-05,M,AB+,0,2009-07-22
1967,23,179,9,2,KGID00001967,Janaki,1982-03-30,F,O+,0,2004-04-09
1968,23,179,7,6,KGID00001968,Faras,2000-04-26,M,B+,0,2021-12-14
1969,23,179,11,1,KGID00001969,Isaac,1968-04-06,M,O+,0,2007-02-06
1970,23,179,8,9,KGID00001970,David,1978-01-26,M,O-,0,2000-07-30
1971,23,179,11,8,KGID00001971,Yashasvi,1980-09-01,F,B-,0,2018-05-08
1972,23,179,11,8,KGID00001972,Samaksh,1983-06-25,M,B+,0,2018-04-12
1973,23,179,11,5,KGID00001973,Mason,1978-01-15,F,B+,0,2005-06-23
1974,23,179,10,6,KGID00001974,Nitesh,1979-07-16,F,O+,0,2007-03-11
1975,23,179,9,9,KGID00001975,Falak,1988-08-18,F,O+,0,2018-03-16
1976,23,179,11,7,KGID00001976,Zinal,1977-05-02,F,O-,0,2016-03-15
1977,23,179,11,6,KGID00001977,Riya,1985-06-04,M,O+,0,2016-05-25
1978,23,179,11,4,KGID00001978,Jackson,1979-01-13,M,AB-,0,2009-09-24
1979,23,179,11,6,KGID00001979,Samesh,2002-04-08,F,B-,0,2024-02-23
1980,23,179,11,5,KGID00001980,Vrinda,1992-05-07,F,O+,0,2023-02-23
1981,23,180,10,9,KGID00001981,Gavin,1975-01-11,M,O-,0,2013-03-28
1982,23,180,9,3,KGID00001982,Yashvi,1993-06-14,M,B+,0,2021-06-25
1983,23,180,11,7,KGID00001983,Sanaya,1976-11-14,M,B-,0,2003-10-05
1984,23,180,9,9,KGID00001984,Christopher,1989-10-30,F,A+,0,2017-02-03
1985,23,180,11,1,KGID00001985,Sudiksha,1971-11-05,F,A+,0,1992-12-17
1986,23,180,8,3,KGID00001986,Kevin,1984-01-01,F,AB+,0,2009-07-22
1987,23,180,10,8,KGID00001987,Yochana,1982-02-25,M,B+,0,2016-02-01
1988,23,180,8,3,KGID00001988,Ojasvi,1993-03-15,M,A-,0,2015-10-17
1989,23,180,11,9,KGID00001989,Tanmayi,1975-02-06,F,AB+,0,2021-03-12
1990,23,180,11,3,KGID00001990,Dalbir,1973-01-31,F,A-,0,2023-10-12
1991,23,180,9,7,KGID00001991,Turvi,1985-02-01,M,A+,0,2016-08-09
1992,24,182,11,3,KGID00001992,Darika,1994-03-27,M,A+,0,2021-05-31
1993,24,182,11,6,KGID00001993,Anthony,1993-06-04,F,AB-,0,2017-11-09
1994,24,182,9,3,KGID00001994,Meghana,1981-06-17,M,B-,0,2019-08-29
1995,24,182,10,2,KGID00001995,Aachal,1999-11-29,M,O-,1,2024-06-11
1996,24,182,11,6,KGID00001996,Aarush,1986-09-27,F,B-,0,2010-10-16
1997,24,182,11,6,KGID00001997,Tejas,1969-01-19,F,A+,0,2011-12-18
1998,24,182,11,7,KGID00001998,Elijah,1979-10-20,M,AB+,0,2020-02-20
1999,24,182,11,2,KGID00001999,Chakradev,1988-07-19,M,A+,0,2023-10-16
2000,24,182,11,1,KGID00002000,Pallavi,1995-12-31,M,B-,0,2016-02-13
2001,24,182,10,5,KGID00002001,Hemangini,1969-08-12,F,AB-,0,2021-03-10
2002,24,182,11,6,KGID00002002,Devansh,1987-01-16,M,AB-,0,2017-02-17
2003,24,182,11,5,KGID00002003,Darpan,1989-12-04,M,O-,0,2016-04-26
2004,24,182,8,9,KGID00002004,Ekapad,1997-11-19,F,A+,0,2021-07-29
2005,24,183,10,2,KGID00002005,Urmi,1975-12-11,M,B-,0,2012-09-30
2006,24,183,11,1,KGID00002006,Azad,1968-06-07,F,AB-,0,2022-06-09
2007,24,183,11,8,KGID00002007,Bhavini,1975-01-03,F,AB-,0,2022-02-20
2008,24,183,8,3,KGID00002008,Nilima,1973-06-21,M,A-,0,1996-07-09
2009,24,183,11,7,KGID00002009,Pranit,1972-02-09,F,B-,0,1993-03-04
2010,24,183,11,9,KGID00002010,Krishna,1985-05-09,M,B-,0,2013-03-09
2011,24,183,11,8,KGID00002011,Osha,1999-09-06,M,A+,0,2021-01-16
2012,24,183,11,4,KGID00002012,Kavya,1971-07-27,M,B-,0,1999-11-21
2013,24,183,11,3,KGID00002013,Lavanya,1971-05-26,F,B-,0,2000-06-10
2014,24,184,11,9,KGID00002014,Saumya,1981-04-23,F,B-,0,2020-06-29
2015,24,184,11,9,KGID00002015,Krishna,2000-12-27,M,AB+,0,2022-05-09
2016,24,184,9,8,KGID00002016,Keya,1970-10-06,M,A+,0,1993-10-25
2017,24,184,11,8,KGID00002017,Faris,1971-08-02,M,A-,0,2022-03-27
2018,24,184,11,2,KGID00002018,Kiaan,1984-03-19,M,AB-,0,2020-08-28
2019,24,184,11,8,KGID00002019,Ijaya,1989-07-20,M,O-,0,2018-04-23
2020,24,184,11,3,KGID00002020,Jagat,1976-07-14,M,AB-,0,2007-03-27
2021,24,184,11,7,KGID00002021,Pranav,1982-07-20,M,O-,0,2023-09-17
2022,24,184,9,7,KGID00002022,Maya,2001-09-01,F,B+,0,2024-02-29
2023,24,184,10,7,KGID00002023,Joshua,1996-05-10,M,O+,0,2018-09-04
2024,24,184,11,3,KGID00002024,Udant,1975-10-01,M,A+,0,2002-10-10
2025,24,184,9,1,KGID00002025,Aarush,1983-02-17,M,B+,0,2008-06-08
2026,24,184,11,4,KGID00002026,Arin,1992-08-22,M,O-,0,2019-03-25
2027,24,184,11,1,KGID00002027,Chanchal,1975-03-03,M,A-,0,2017-11-10
2028,24,184,10,5,KGID00002028,Ubika,1989-05-20,M,O-,0,2023-08-20
2029,24,184,11,3,KGID00002029,Panini,1968-07-31,M,AB+,0,2003-10-26
2030,24,184,11,3,KGID00002030,Ladli,1973-06-19,M,AB-,0,2020-11-15
2031,24,184,11,8,KGID00002031,Victor,1973-09-30,M,O-,0,2010-07-30
2032,24,185,9,4,KGID00002032,Yug,1982-08-19,F,AB-,0,2018-06-09
2033,24,185,11,9,KGID00002033,Triveni,1989-05-11,M,AB-,0,2016-04-17
2034,24,185,11,4,KGID00002034,Hiral,1982-06-08,F,B-,0,2020-07-12
2035,24,185,10,1,KGID00002035,Mohammed,1993-04-08,M,A-,0,2019-04-09
2036,24,185,9,9,KGID00002036,Anya,1982-06-05,M,AB+,0,2004-10-28
2037,24,185,10,3,KGID00002037,Ranbir,1976-08-31,M,A+,0,2009-05-23
2038,24,185,9,6,KGID00002038,Isaiah,1968-02-20,F,O-,0,2004-09-05
2039,24,185,11,6,KGID00002039,Azad,1982-05-10,M,B-,0,2013-11-14
2040,24,185,11,2,KGID00002040,Oni,1994-10-21,M,A+,0,2021-10-14
2041,24,185,9,4,KGID00002041,Amol,1990-08-12,F,O+,0,2017-05-02
2042,24,185,11,4,KGID00002042,Wridesh,1981-05-17,M,A+,0,2013-09-16
2043,24,186,11,8,KGID00002043,Samuel,1971-07-13,F,B+,0,2008-07-14
2044,24,186,10,8,KGID00002044,Ekalinga,1975-01-15,F,A-,0,2022-08-21
2045,24,186,11,8,KGID00002045,Harrison,1976-11-14,M,B+,0,2024-03-17
2046,24,186,7,9,KGID00002046,Bahadurjit,1970-05-08,M,B+,0,2005-08-24
2047,24,186,11,7,KGID00002047,Sanya,1992-09-04,F,O+,0,2013-07-28
2048,24,186,11,5,KGID00002048,Chanakya,2002-02-11,M,A+,0,2023-02-05
2049,24,186,8,8,KGID00002049,Yash,2000-03-04,M,A-,0,2021-09-28
2050,24,186,8,2,KGID00002050,Chaitanya,1975-04-30,F,AB-,0,2006-07-17
2051,24,186,11,8,KGID00002051,Neelima,2001-09-05,M,A+,0,2022-05-23
2052,24,186,11,3,KGID00002052,Reva,1985-10-05,M,A-,0,2021-07-31
2053,24,186,11,4,KGID00002053,Vivaan,1973-03-03,M,A+,0,2005-09-12
2054,24,186,11,1,KGID00002054,Teerth,1978-02-11,M,B-,0,2020-06-21
2055,24,186,11,6,KGID00002055,Daksh,1974-03-05,M,O+,1,2017-06-15
2056,24,186,11,7,KGID00002056,Logan,1990-01-29,M,A+,0,2011-07-12
2057,24,186,7,1,KGID00002057,Yahvi,1978-04-18,M,A-,0,2021-01-17
2058,24,186,10,4,KGID00002058,Bimala,1975-05-13,M,A+,0,2013-10-25
2059,24,186,11,9,KGID00002059,Vivaan,1980-08-15,M,O+,0,2012-12-01
2060,24,186,9,6,KGID00002060,Eiravati,1995-04-04,M,AB+,0,2018-11-15
2061,24,187,10,9,KGID00002061,Ekani,1969-04-17,F,B-,0,2009-12-26
2062,24,187,8,4,KGID00002062,Warjas,1972-10-14,F,AB+,0,2002-03-23
2063,24,187,11,5,KGID00002063,Chasmum,1994-08-11,M,A+,0,2024-03-03
2064,24,187,9,9,KGID00002064,Luke,1979-04-27,M,A+,0,2009-09-22
2065,24,187,9,8,KGID00002065,Timothy,1982-12-24,F,O+,0,2007-08-18
2066,24,187,11,3,KGID00002066,Odika,1985-07-12,F,O-,0,2019-07-02
2067,24,187,10,2,KGID00002067,Charita,1997-12-02,M,A+,0,2020-10-14
2068,24,187,11,1,KGID00002068,Anvi,1968-07-02,M,O+,0,2002-04-21
2069,24,187,11,6,KGID00002069,Darsh,1972-05-12,M,B-,0,1995-05-28
2070,24,187,11,5,KGID00002070,Parth,1984-09-21,M,A+,0,2006-09-16
2071,24,187,7,3,KGID00002071,Prisha,1973-05-21,M,B-,0,2007-07-20
2072,24,187,11,8,KGID00002072,Warhi,1998-08-02,M,A-,0,2019-05-05
2073,24,187,9,9,KGID00002073,Champak,1994-01-03,M,A+,0,2022-10-17
2074,24,187,11,3,KGID00002074,Hemangini,2000-10-22,M,O+,0,2024-11-17
2075,24,187,7,8,KGID00002075,Lakshmi,1990-04-24,M,A+,0,2020-09-12
2076,24,187,8,5,KGID00002076,Eiravati,1970-10-29,F,B-,0,2003-08-07
2077,24,187,7,4,KGID00002077,Omaja,1980-03-13,F,A+,0,2009-06-09
2078,24,187,8,7,KGID00002078,Nilima,1993-04-06,M,O-,0,2023-05-15
2079,24,188,10,6,KGID00002079,Manthan,1971-12-19,M,O-,0,2018-10-29
2080,24,188,10,9,KGID00002080,Charita,1984-08-26,M,AB-,0,2021-04-16
2081,24,188,10,7,KGID00002081,Krisha,1975-10-21,M,AB-,0,2022-01-10
2082,24,188,9,9,KGID00002082,Qarin,1998-03-04,M,O+,0,2024-07-18
2083,24,188,10,6,KGID00002083,Urvashi,1974-03-05,F,O-,0,2009-12-05
2084,24,188,11,6,KGID00002084,Wridesh,1975-05-15,M,B+,0,1997-12-01
2085,24,188,11,3,KGID00002085,Umang,2001-05-29,F,B-,0,2022-11-23
2086,24,188,10,9,KGID00002086,Charita,1986-10-17,M,A-,0,2009-07-05
2087,24,189,11,4,KGID00002087,Maanas,1997-10-24,F,AB-,0,2019-11-06
2088,24,189,10,7,KGID00002088,Ubika,1984-09-29,M,O+,0,2017-04-20
2089,24,189,10,2,KGID00002089,Dalbir,1986-04-20,M,O-,0,2022-06-05
2090,24,189,11,1,KGID00002090,Nitara,2001-10-16,F,A-,0,2023-01-21
2091,24,189,11,4,KGID00002091,Omaja,1999-03-04,F,AB+,0,2021-09-19
2092,24,189,11,1,KGID00002092,Krish,1972-05-01,M,AB+,0,2001-07-27
2093,24,189,9,2,KGID00002093,Lipika,2002-10-24,M,O-,0,2024-11-27
2094,24,189,11,7,KGID00002094,Xavier,1984-01-14,M,AB+,0,2019-11-03
2095,24,189,10,8,KGID00002095,Aadhya,1981-08-17,F,A+,0,2021-03-22
2096,24,189,11,6,KGID00002096,Samar,1990-06-05,M,O-,0,2018-03-03
2097,24,189,10,7,KGID00002097,Ganga,1992-03-06,F,AB-,0,2015-03-14
2098,24,189,11,1,KGID00002098,Farhan,1969-03-23,F,A-,0,2007-01-17
2099,25,191,8,8,KGID00002099,Shivani,1979-01-03,M,AB-,0,2004-03-20
2100,25,191,11,5,KGID00002100,Kamala,1969-07-16,M,O-,0,2004-06-25
2101,25,191,11,3,KGID00002101,George,1968-06-17,M,A+,0,2020-09-03
2102,25,191,11,8,KGID00002102,Rayaan,1990-07-09,M,O+,0,2015-01-24
2103,25,191,11,5,KGID00002103,Charan,2000-06-28,M,O-,0,2021-04-10
2104,25,191,11,5,KGID00002104,Amrita,1975-04-20,M,O+,0,1997-10-14
2105,25,191,9,8,KGID00002105,Krishna,1971-06-12,M,A+,0,2000-12-06
2106,25,191,11,7,KGID00002106,Balveer,1997-05-01,M,B+,0,2019-12-25
2107,25,191,11,8,KGID00002107,Elijah,1994-03-06,M,O-,0,2024-06-25
2108,25,191,11,3,KGID00002108,Raghav,1973-03-17,M,A+,0,1998-07-22
2109,25,191,10,1,KGID00002109,Teerth,1999-05-09,F,AB-,0,2022-05-30
2110,25,191,8,5,KGID00002110,Varenya,1989-03-31,M,O+,0,2010-10-02
2111,25,191,8,8,KGID00002111,Sathvik,1997-10-25,M,B-,0,2022-01-04
2112,25,191,11,3,KGID00002112,Gaurangi,1973-06-05,M,B+,0,1995-01-31
2113,25,191,11,9,KGID00002113,Chavvi,1992-06-27,M,A-,0,2021-05-17
2114,25,191,11,2,KGID00002114,Alexander,1994-02-10,M,B-,0,2019-08-20
2115,25,192,9,1,KGID00002115,Siddharth,1999-06-19,M,A+,0,2022-03-11
2116,25,192,11,1,KGID00002116,Ranveer,1994-04-08,M,B+,0,2020-12-13
2117,25,192,10,4,KGID00002117,Jacob,1989-07-19,F,O-,0,2014-10-16
2118,25,192,8,9,KGID00002118,Varenya,1985-05-25,F,A-,0,2018-05-28
2119,25,192,9,2,KGID00002119,Xavier,1990-11-14,M,A-,0,2014-04-06
2120,25,192,10,6,KGID00002120,Samarth,2001-10-17,F,AB+,0,2024-04-26
2121,25,192,11,7,KGID00002121,Mekhala,1969-12-04,M,AB-,0,2004-05-17
2122,25,192,11,8,KGID00002122,Wriddhish,1978-01-29,M,O+,0,2004-09-17
2123,25,192,11,9,KGID00002123,Ekanta,1975-01-20,M,A-,0,2006-10-29
2124,25,192,7,2,KGID00002124,Barkha,1970-12-22,F,B+,0,2016-03-12
2125,25,192,7,5,KGID00002125,Lajita,1980-06-10,M,AB-,0,2018-08-23
2126,25,192,11,5,KGID00002126,Unnati,1982-09-03,F,O-,0,2023-08-15
2127,25,193,11,8,KGID00002127,Jagrati,1998-11-18,M,O-,0,2020-07-16
2128,25,193,11,2,KGID00002128,Darika,1995-08-25,M,AB+,0,2023-01-30
2129,25,193,11,4,KGID00002129,Advika,1994-08-31,M,AB-,0,2020-10-04
2130,25,193,11,4,KGID00002130,Jagvi,1983-08-20,F,O+,0,2010-11-14
2131,25,193,11,3,KGID00002131,Yochana,1998-01-15,F,AB+,0,2021-02-10
2132,25,193,11,9,KGID00002132,Widisha,1999-12-19,M,O-,0,2023-01-16
2133,25,193,9,4,KGID00002133,Unnati,2000-07-02,M,AB-,0,2022-08-20
2134,25,193,11,4,KGID00002134,Guneet,1990-04-17,M,AB+,0,2019-05-30
2135,25,193,11,5,KGID00002135,Upasna,1983-04-25,M,AB+,0,2007-04-13
2136,25,193,10,1,KGID00002136,Ekaja,1992-09-13,M,AB+,0,2021-10-26
2137,25,193,11,9,KGID00002137,Samar,1992-09-12,M,B-,0,2019-03-20
2138,25,193,11,2,KGID00002138,Kamala,1996-03-04,M,O+,0,2022-06-29
2139,25,193,9,1,KGID00002139,Dhriti,1973-07-06,M,A-,0,2010-03-18
2140,25,193,11,2,KGID00002140,Odika,1980-01-15,F,O+,0,2006-09-19
2141,25,194,11,6,KGID00002141,Chakradev,1968-06-10,F,AB+,0,1994-12-31
2142,25,194,10,5,KGID00002142,Timothy,1977-11-20,F,AB-,0,2023-08-06
2143,25,194,9,4,KGID00002143,Madhav,1992-11-01,M,O+,0,2020-02-08
2144,25,194,11,5,KGID00002144,Amol,1975-03-12,F,A-,0,2000-02-02
2145,25,194,11,8,KGID00002145,Advika,1977-11-29,M,B+,0,2008-11-09
2146,25,194,10,5,KGID00002146,Omisha,1968-02-21,M,O+,0,2000-09-17
2147,25,194,9,8,KGID00002147,Chakrika,1971-09-05,M,O+,0,2010-04-29
2148,25,194,11,5,KGID00002148,Michael,1969-01-12,M,O-,0,2014-04-13
2149,25,194,11,1,KGID00002149,Rohan,1983-05-10,M,O+,0,2011-03-23
2150,25,194,11,2,KGID00002150,Forum,1984-09-23,M,O+,0,2008-03-29
2151,25,194,11,6,KGID00002151,Victor,1977-10-10,M,B-,0,2012-02-05
2152,25,194,11,8,KGID00002152,Ladli,1985-01-07,F,B-,0,2019-06-20
2153,25,194,8,1,KGID00002153,Yatan,1999-12-26,M,AB-,0,2024-06-26
2154,25,194,7,8,KGID00002154,Xalak,1987-07-28,F,A-,0,2024-03-29
2155,25,194,10,5,KGID00002155,Geetika,1980-01-27,M,B+,0,2017-06-12
2156,25,194,11,4,KGID00002156,Aarini,1991-03-14,F,O+,0,2023-11-28
2157,25,194,11,3,KGID00002157,Vrinda,1972-01-14,M,A+,0,2024-09-20
2158,25,194,11,3,KGID00002158,Vritti,1979-06-12,M,O+,0,2020-04-28
2159,25,195,9,9,KGID00002159,Triveni,1981-12-23,M,A-,0,2009-06-23
2160,25,195,11,5,KGID00002160,Om,2001-03-30,M,O+,0,2022-12-27
2161,25,195,9,2,KGID00002161,Indira,1976-10-06,M,A-,0,2024-01-13
2162,25,195,11,8,KGID00002162,Omkaar,1991-12-14,M,AB-,0,2014-10-13
2163,25,195,9,1,KGID00002163,Logan,1976-05-18,M,B+,0,2008-01-08
2164,25,195,11,9,KGID00002164,Vrinda,1968-12-05,F,O+,0,2012-06-20
2165,25,195,8,4,KGID00002165,Qarin,1974-12-29,F,AB-,0,2000-12-07
2166,25,195,10,3,KGID00002166,Daniel,1979-01-10,F,B-,0,2020-05-28
2167,25,195,11,7,KGID00002167,Bahadurjit,1969-11-23,M,AB+,0,1993-01-03
2168,25,195,11,9,KGID00002168,Falan,1998-05-23,M,O+,0,2023-06-06
2169,25,196,11,7,KGID00002169,Chanakya,1991-04-24,F,O+,0,2019-12-09
2170,25,196,11,4,KGID00002170,Abeer,1973-08-30,M,AB-,0,1995-08-20
2171,25,196,8,7,KGID00002171,Nitara,1986-07-01,M,A+,0,2015-08-01
2172,25,196,9,7,KGID00002172,Laksh,1968-09-19,F,B+,0,1999-09-02
2173,25,196,11,5,KGID00002173,Vihaan,2002-01-13,M,B+,1,2023-05-24
2174,25,196,9,8,KGID00002174,Ekansh,1987-09-11,M,O-,0,2013-09-02
2175,25,196,9,1,KGID00002175,Matthew,1973-11-06,M,B+,0,2012-08-26
2176,25,196,11,1,KGID00002176,Aditya,1981-04-02,M,O+,0,2018-10-12
2177,25,196,11,5,KGID00002177,Tejas,1971-07-03,M,O-,0,2018-11-01
2178,25,196,11,6,KGID00002178,Yashasvi,1989-07-04,M,AB+,0,2011-07-10
2179,25,196,9,9,KGID00002179,Tamanna,1972-07-17,M,A+,0,1999-07-20
2180,25,196,11,8,KGID00002180,Kashvi,1984-08-26,M,O-,0,2005-07-17
2181,25,196,10,9,KGID00002181,Darpan,1984-07-03,M,O-,0,2006-02-22
2182,25,196,11,9,KGID00002182,Vasudha,1991-01-20,F,A-,0,2012-10-23
2183,25,196,9,8,KGID00002183,Vinaya,1984-12-13,F,AB+,0,2012-05-28
2184,25,197,8,7,KGID00002184,Amol,1985-03-21,M,A+,0,2012-03-09
2185,25,197,11,4,KGID00002185,Abeer,1976-09-21,M,B+,0,2015-10-08
2186,25,197,11,2,KGID00002186,Nisha,1977-06-12,M,A+,0,1998-01-10
2187,25,197,11,8,KGID00002187,Advik,1970-12-18,F,B+,0,2000-10-29
2188,25,197,11,8,KGID00002188,Anay,1971-08-03,F,AB-,0,2022-01-10
2189,25,197,11,9,KGID00002189,Anvi,1989-01-12,M,AB-,0,2015-10-16
2190,25,197,10,9,KGID00002190,Bhavini,1974-12-24,F,B-,0,2024-12-14
2191,25,197,7,6,KGID00002191,Anay,1989-09-06,F,AB+,0,2016-02-08
2192,25,197,11,5,KGID00002192,Yadavi,1986-02-25,F,AB+,0,2008-02-25
2193,25,197,9,4,KGID00002193,Qushi,1978-01-11,M,B+,0,2008-10-27
2194,25,197,11,7,KGID00002194,Praneel,1990-09-09,F,O+,0,2019-02-21
2195,25,198,8,8,KGID00002195,Hredhaan,1975-04-15,F,A-,0,2023-12-13
2196,25,198,11,7,KGID00002196,Gopal,1970-07-21,F,B+,0,2010-07-17
2197,25,198,11,6,KGID00002197,Manthan,1982-12-21,M,B-,0,2024-01-11
2198,25,198,11,4,KGID00002198,Wridesh,1985-10-11,M,B-,0,2019-03-14
2199,25,198,11,3,KGID00002199,Rehaan,1975-05-25,M,O+,0,2011-01-28
2200,25,198,8,3,KGID00002200,Zayyan,1971-09-10,M,O-,0,1992-05-19
2201,25,198,11,3,KGID00002201,Irya,1999-04-13,T,A+,0,2023-08-20
2202,25,198,7,6,KGID00002202,Amara,1981-01-26,F,A-,0,2018-06-15
2203,25,198,11,1,KGID00002203,Mekhala,1982-10-23,T,A-,0,2005-03-29
2204,25,198,11,7,KGID00002204,Farhan,1976-08-15,F,O-,0,2004-08-16
2205,25,198,11,2,KGID00002205,Kashvi,1995-08-10,F,AB+,0,2021-11-24
2206,25,198,11,9,KGID00002206,Nidra,1979-08-30,M,B-,0,2007-01-22
2207,25,199,10,3,KGID00002207,Tripti,1983-03-11,F,O-,0,2018-11-30
2208,25,199,11,7,KGID00002208,Yagnesh,1981-03-04,F,B-,0,2019-12-29
2209,25,199,11,4,KGID00002209,Upkaar,1997-11-19,M,B+,0,2021-08-30
2210,25,199,7,2,KGID00002210,Charita,1970-08-20,M,O-,0,2017-05-12
2211,25,199,11,6,KGID00002211,Faris,1980-09-02,M,O-,0,2015-12-05
2212,25,199,9,9,KGID00002212,Azad,1996-11-25,F,AB+,0,2024-06-30
2213,25,199,9,1,KGID00002213,Girik,1989-03-24,M,O+,0,2024-09-19
2214,25,199,8,7,KGID00002214,Nidra,1969-05-29,M,O-,0,2001-04-24
2215,25,200,11,3,KGID00002215,Ladli,1982-07-07,F,O+,0,2013-01-31
